game_id,date,season,venue,venue_location,home_team,away_team,home_score,away_score,home_sog,away_sog,periods,winner_team,home_goalie_even_shots,home_goalie_even_goals,home_goalie_short_shots,home_goalie_short_goals,home_goalie_power_shots,home_goalie_power_goals,away_goalie_even_shots,away_goalie_even_goals,away_goalie_short_shots,away_goalie_short_goals,away_goalie_power_shots,away_goalie_power_goals,home_save_pctg,away_save_pctg,home_total_pim,away_total_pim,start_time_UTC,game_state
2020020017,2021-01-15,20202021,KeyBank Center,Buffalo,BUF,WSH,1,2,31,21,3,away,21.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,7.0,0.0,0.905,0.968,0,10,2021-01-16T00:00:00Z,OFF
2020020021,2021-01-15,20202021,Canadian Tire Centre,Ottawa,OTT,TOR,5,3,24,23,3,home,17.0,1.0,1.0,0.0,5.0,2.0,19.0,4.0,0.0,0.0,5.0,1.0,0.87,0.792,12,20,2021-01-16T00:00:00Z,OFF
2020020019,2021-01-15,20202021,Amalie Arena,Tampa,TBL,CHI,5,2,37,37,3,home,28.0,1.0,2.0,0.0,7.0,1.0,29.0,5.0,1.0,0.0,7.0,0.0,0.946,0.865,8,4,2021-01-16T00:00:00Z,OFF
2020020018,2021-01-15,20202021,Wells Fargo Center,Philadelphia,PHI,PIT,5,2,20,33,3,home,23.0,1.0,5.0,0.0,5.0,1.0,12.0,3.0,3.0,0.0,4.0,1.0,0.939,0.789,10,10,2021-01-16T00:00:00Z,OFF
2020020031,2021-01-16,20202021,T-Mobile Arena,Paradise,VGK,ANA,2,1,33,22,3,home,21.0,1.0,0.0,0.0,1.0,0.0,29.0,2.0,4.0,0.0,0.0,0.0,0.955,0.939,4,2,2021-01-17T03:00:00Z,OFF
2020020023,2021-01-16,20202021,Prudential Center,Newark,NJD,BOS,2,1,31,28,3,home,25.0,0.0,1.0,1.0,2.0,0.0,26.0,2.0,0.0,0.0,5.0,0.0,0.964,0.935,11,11,2021-01-16T18:00:00Z,OFF
2020020027,2021-01-16,20202021,Canadian Tire Centre,Ottawa,OTT,TOR,2,3,19,40,3,away,27.0,2.0,1.0,0.0,12.0,1.0,15.0,2.0,0.0,0.0,4.0,0.0,0.925,0.895,8,10,2021-01-17T00:00:00Z,OFF
2020020032,2021-01-16,20202021,STAPLES Center,Los Angeles,LAK,MIN,3,4,33,44,3,away,36.0,4.0,2.0,0.0,6.0,0.0,29.0,3.0,2.0,0.0,2.0,0.0,0.909,0.909,10,12,2021-01-17T02:00:00Z,OFF
2020020029,2021-01-16,20202021,Rogers Place,Edmonton,EDM,MTL,1,5,35,36,3,away,28.0,3.0,3.0,1.0,5.0,1.0,25.0,1.0,0.0,0.0,10.0,0.0,0.861,0.971,4,6,2021-01-17T00:00:00Z,OFF
2020020028,2021-01-16,20202021,Scotiabank Saddledome,Calgary,CGY,VAN,3,0,35,32,3,home,25.0,0.0,0.0,0.0,7.0,0.0,23.0,0.0,0.0,0.0,12.0,3.0,1.0,0.914,8,12,2021-01-17T03:00:00Z,OFF
2020020030,2021-01-16,20202021,Gila River Arena,Glendale,ARI,SJS,5,3,26,34,3,home,25.0,1.0,1.0,0.0,8.0,2.0,22.0,4.0,1.0,0.0,3.0,1.0,0.912,0.808,12,10,2021-01-16T21:00:00Z,OFF
2020020024,2021-01-16,20202021,Madison Square Garden,New York,NYR,NYI,5,0,32,23,3,home,18.0,0.0,2.0,0.0,3.0,0.0,21.0,4.0,0.0,0.0,11.0,1.0,1.0,0.844,8,26,2021-01-17T00:00:00Z,OFF
2020020026,2021-01-16,20202021,Bridgestone Arena,Nashville,NSH,CBJ,5,2,33,44,3,home,36.0,2.0,2.0,0.0,6.0,0.0,26.0,5.0,0.0,0.0,7.0,0.0,0.955,0.848,2,6,2021-01-17T01:00:00Z,OFF
2020020025,2021-01-16,20202021,Little Caesars Arena,Detroit,DET,CAR,4,2,21,31,3,home,27.0,1.0,1.0,0.0,3.0,1.0,17.0,3.0,1.0,0.0,2.0,0.0,0.935,0.85,10,4,2021-01-17T00:00:00Z,OFF
2020020034,2021-01-17,20202021,BB&T Center,Sunrise,FLA,CHI,5,2,36,30,3,home,24.0,1.0,0.0,0.0,6.0,1.0,30.0,4.0,1.0,0.0,5.0,1.0,0.933,0.861,6,6,2021-01-18T00:00:00Z,OFF
2020020035,2021-01-17,20202021,PPG Paints Arena,Pittsburgh,PIT,WSH,4,3,27,23,3,home,19.0,2.0,0.0,0.0,4.0,1.0,22.0,3.0,1.0,0.0,4.0,0.0,0.87,0.889,6,10,2021-01-17T17:00:00Z,OFF
2020020037,2021-01-18,20202021,Wells Fargo Center,Philadelphia,PHI,BUF,1,6,22,37,3,away,31.0,4.0,0.0,0.0,6.0,2.0,21.0,1.0,0.0,0.0,1.0,0.0,0.838,0.955,6,2,2021-01-19T00:30:00Z,OFF
2020020039,2021-01-18,20202021,Enterprise Center,St. Louis,STL,SJS,5,4,33,26,3,home,19.0,2.0,0.0,0.0,7.0,2.0,32.0,5.0,0.0,0.0,1.0,0.0,0.846,0.848,6,6,2021-01-19T01:00:00Z,OFF
2020020042,2021-01-18,20202021,Scotiabank Saddledome,Calgary,CGY,VAN,5,2,32,27,3,home,16.0,1.0,3.0,1.0,8.0,0.0,22.0,2.0,1.0,0.0,8.0,2.0,0.926,0.871,8,14,2021-01-19T02:00:00Z,OFF
2020020038,2021-01-18,20202021,Little Caesars Arena,Detroit,DET,CBJ,2,3,37,29,3,away,26.0,3.0,0.0,0.0,3.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.897,0.946,22,24,2021-01-18T17:00:00Z,OFF
2020020044,2021-01-18,20202021,T-Mobile Arena,Paradise,VGK,ARI,4,2,28,32,3,home,19.0,0.0,4.0,1.0,9.0,1.0,15.0,3.0,1.0,0.0,11.0,0.0,0.938,0.889,10,10,2021-01-19T03:00:00Z,OFF
2020020040,2021-01-18,20202021,Bridgestone Arena,Nashville,NSH,CAR,2,4,33,24,3,away,19.0,2.0,1.0,0.0,3.0,1.0,28.0,1.0,0.0,0.0,5.0,1.0,0.87,0.939,8,10,2021-01-19T01:00:00Z,OFF
2020020036,2021-01-18,20202021,Nassau Veterans Memorial Coliseum,Uniondale,NYI,BOS,1,0,17,27,3,home,24.0,0.0,1.0,0.0,2.0,0.0,10.0,1.0,1.0,0.0,6.0,0.0,1.0,0.941,6,12,2021-01-18T22:00:00Z,OFF
2020020041,2021-01-18,20202021,Scotiabank Arena,Toronto,TOR,WPG,3,1,38,28,3,home,21.0,1.0,0.0,0.0,7.0,0.0,26.0,1.0,2.0,0.0,9.0,1.0,0.964,0.946,10,4,2021-01-19T00:00:00Z,OFF
2020020045,2021-01-18,20202021,Honda Center,Anaheim,ANA,MIN,1,0,27,34,3,home,25.0,0.0,0.0,0.0,9.0,0.0,22.0,1.0,2.0,0.0,3.0,0.0,1.0,0.963,12,6,2021-01-19T02:00:00Z,OFF
2020020043,2021-01-18,20202021,Rogers Place,Edmonton,EDM,MTL,1,3,26,34,3,away,21.0,1.0,1.0,1.0,12.0,1.0,17.0,0.0,1.0,1.0,8.0,0.0,0.912,0.962,10,14,2021-01-19T02:00:00Z,OFF
2020020054,2021-01-19,20202021,STAPLES Center,Los Angeles,LAK,COL,2,3,25,24,3,away,17.0,1.0,0.0,0.0,7.0,2.0,20.0,1.0,1.0,0.0,4.0,1.0,0.875,0.92,12,6,2021-01-20T03:00:00Z,OFF
2020020053,2021-01-19,20202021,Canadian Tire Centre,Ottawa,OTT,WPG,3,4,41,28,3,away,23.0,3.0,0.0,0.0,5.0,1.0,28.0,1.0,1.0,0.0,12.0,2.0,0.857,0.927,10,10,2021-01-20T00:00:00Z,OFF
2020020046,2021-01-19,20202021,Madison Square Garden,New York,NYR,NJD,3,4,50,28,3,away,27.0,3.0,0.0,0.0,1.0,1.0,34.0,1.0,0.0,0.0,16.0,2.0,0.857,0.94,4,10,2021-01-20T00:00:00Z,OFF
2020020049,2021-01-19,20202021,BB&T Center,Sunrise,FLA,CHI,5,4,30,36,3,home,32.0,2.0,0.0,0.0,4.0,2.0,24.0,3.0,1.0,0.0,5.0,2.0,0.889,0.833,4,8,2021-01-20T00:00:00Z,OFF
2020020047,2021-01-19,20202021,Wells Fargo Center,Philadelphia,PHI,BUF,3,0,30,40,3,home,34.0,0.0,0.0,0.0,6.0,0.0,24.0,2.0,1.0,0.0,4.0,0.0,1.0,0.931,6,4,2021-01-20T00:00:00Z,OFF
2020020051,2021-01-19,20202021,Little Caesars Arena,Detroit,DET,CBJ,3,2,27,24,3,home,21.0,2.0,1.0,0.0,2.0,0.0,24.0,2.0,0.0,0.0,3.0,1.0,0.917,0.889,2,2,2021-01-20T00:30:00Z,OFF
2020020050,2021-01-19,20202021,PPG Paints Arena,Pittsburgh,PIT,WSH,5,4,30,26,3,home,23.0,4.0,0.0,0.0,3.0,0.0,26.0,2.0,1.0,1.0,3.0,2.0,0.846,0.833,4,6,2021-01-20T00:00:00Z,OFF
2020020059,2021-01-20,20202021,Honda Center,Anaheim,ANA,MIN,2,3,24,32,3,away,23.0,1.0,2.0,1.0,7.0,1.0,20.0,2.0,1.0,0.0,3.0,0.0,0.906,0.917,8,4,2021-01-21T02:30:00Z,OFF
2020020055,2021-01-20,20202021,Enterprise Center,St. Louis,STL,SJS,1,2,23,38,3,away,25.0,1.0,1.0,0.0,12.0,0.0,20.0,1.0,0.0,0.0,3.0,0.0,0.974,0.957,12,10,2021-01-21T02:00:00Z,OFF
2020020056,2021-01-20,20202021,Scotiabank Arena,Toronto,TOR,EDM,1,3,26,22,3,away,17.0,1.0,0.0,0.0,4.0,1.0,16.0,1.0,3.0,0.0,7.0,0.0,0.905,0.962,6,4,2021-01-21T00:00:00Z,OFF
2020020057,2021-01-20,20202021,Rogers Arena,Vancouver,VAN,MTL,6,5,28,36,3,home,33.0,4.0,2.0,0.0,1.0,1.0,20.0,2.0,0.0,0.0,8.0,3.0,0.861,0.821,2,12,2021-01-21T03:00:00Z,OFF
2020020058,2021-01-20,20202021,T-Mobile Arena,Paradise,VGK,ARI,5,2,29,23,3,home,22.0,2.0,1.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,12.0,1.0,0.913,0.828,8,14,2021-01-21T03:00:00Z,OFF
2020020063,2021-01-21,20202021,Nationwide Arena,Columbus,CBJ,TBL,2,3,25,37,3,away,34.0,3.0,1.0,0.0,2.0,0.0,23.0,1.0,0.0,0.0,2.0,1.0,0.919,0.92,7,13,2021-01-22T00:00:00Z,OFF
2020020064,2021-01-21,20202021,Canadian Tire Centre,Ottawa,OTT,WPG,1,4,29,29,3,away,19.0,4.0,1.0,0.0,9.0,0.0,21.0,1.0,2.0,0.0,6.0,0.0,0.862,0.966,27,19,2021-01-22T00:00:00Z,OFF
2020020065,2021-01-21,20202021,Rogers Arena,Vancouver,VAN,MTL,3,7,17,42,3,away,26.0,4.0,3.0,2.0,13.0,1.0,12.0,2.0,1.0,0.0,4.0,1.0,0.833,0.824,22,12,2021-01-22T02:30:00Z,OFF
2020020066,2021-01-21,20202021,STAPLES Center,Los Angeles,LAK,COL,4,2,27,26,3,home,21.0,1.0,2.0,0.0,3.0,1.0,18.0,1.0,1.0,0.0,7.0,2.0,0.923,0.885,8,10,2021-01-22T03:00:00Z,OFF
2020020060,2021-01-21,20202021,TD Garden,Boston,BOS,PHI,5,4,43,26,3,home,23.0,2.0,0.0,0.0,3.0,2.0,35.0,3.0,1.0,0.0,7.0,1.0,0.846,0.907,10,6,2021-01-22T00:00:00Z,OFF
2020020061,2021-01-21,20202021,Nassau Veterans Memorial Coliseum,Uniondale,NYI,NJD,4,1,35,31,3,home,29.0,1.0,1.0,0.0,1.0,0.0,29.0,2.0,1.0,0.0,5.0,2.0,0.968,0.886,2,4,2021-01-22T00:00:00Z,OFF
2020020069,2021-01-22,20202021,United Center,Chicago,CHI,DET,4,1,28,31,3,home,22.0,1.0,0.0,0.0,9.0,0.0,19.0,1.0,1.0,0.0,7.0,2.0,0.968,0.889,10,10,2021-01-23T01:00:00Z,OFF
2020020074,2021-01-22,20202021,Honda Center,Anaheim,ANA,COL,2,3,38,32,3,away,22.0,2.0,1.0,0.0,9.0,1.0,27.0,2.0,1.0,0.0,10.0,0.0,0.906,0.947,6,10,2021-01-23T03:00:00Z,OFF
2020020073,2021-01-22,20202021,Gila River Arena,Glendale,ARI,VGK,5,2,26,31,3,home,25.0,1.0,3.0,0.0,3.0,1.0,18.0,3.0,1.0,0.0,6.0,1.0,0.935,0.84,8,12,2021-01-23T02:00:00Z,OFF
2020020067,2021-01-22,20202021,Capital One Arena,Washington,WSH,BUF,4,3,32,27,3,home,22.0,3.0,1.0,0.0,4.0,0.0,28.0,3.0,1.0,0.0,3.0,0.0,0.889,0.906,6,4,2021-01-23T00:00:00Z,OFF
2020020071,2021-01-22,20202021,Xcel Energy Center,St. Paul,MIN,SJS,4,1,29,29,3,home,22.0,1.0,2.0,0.0,5.0,0.0,23.0,2.0,1.0,0.0,3.0,0.0,0.966,0.926,8,8,2021-01-23T01:00:00Z,OFF
2020020072,2021-01-22,20202021,American Airlines Center,Dallas,DAL,NSH,7,0,28,34,3,home,20.0,0.0,0.0,0.0,14.0,0.0,15.0,1.0,2.0,1.0,11.0,5.0,1.0,0.75,10,16,2021-01-23T01:30:00Z,OFF
2020020068,2021-01-22,20202021,PPG Paints Arena,Pittsburgh,PIT,NYR,4,3,28,34,3,home,29.0,2.0,0.0,0.0,5.0,1.0,25.0,2.0,1.0,0.0,2.0,1.0,0.912,0.893,8,4,2021-01-23T00:00:00Z,OFF
2020020070,2021-01-22,20202021,Scotiabank Arena,Toronto,TOR,EDM,4,2,29,32,3,home,28.0,1.0,1.0,1.0,3.0,0.0,22.0,1.0,0.0,0.0,6.0,2.0,0.938,0.893,4,4,2021-01-23T00:00:00Z,OFF
2020020075,2021-01-23,20202021,TD Garden,Boston,BOS,PHI,6,1,26,17,3,home,14.0,1.0,0.0,0.0,3.0,0.0,19.0,3.0,1.0,0.0,6.0,3.0,0.941,0.769,4,8,2021-01-24T00:00:00Z,OFF
2020020080,2021-01-23,20202021,Rogers Arena,Vancouver,VAN,MTL,2,5,25,33,3,away,28.0,4.0,2.0,0.0,2.0,0.0,19.0,2.0,2.0,0.0,4.0,0.0,0.875,0.92,21,23,2021-01-24T00:00:00Z,OFF
2020020079,2021-01-23,20202021,Bell MTS Place,Winnipeg,WPG,OTT,6,3,38,21,3,home,19.0,3.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,6.0,2.0,0.857,0.865,9,11,2021-01-24T03:00:00Z,OFF
2020020078,2021-01-23,20202021,Enterprise Center,St. Louis,STL,LAK,4,2,30,23,3,home,18.0,1.0,0.0,0.0,5.0,1.0,25.0,2.0,1.0,0.0,3.0,1.0,0.913,0.897,8,4,2021-01-24T01:00:00Z,OFF
2020020077,2021-01-23,20202021,Nationwide Arena,Columbus,CBJ,TBL,5,2,28,32,3,home,30.0,1.0,0.0,0.0,2.0,1.0,24.0,4.0,2.0,0.0,1.0,0.0,0.938,0.852,6,4,2021-01-23T19:00:00Z,OFF
2020020089,2021-01-24,20202021,American Airlines Center,Dallas,DAL,NSH,3,2,22,17,3,home,12.0,1.0,0.0,0.0,5.0,1.0,15.0,0.0,0.0,0.0,7.0,3.0,0.882,0.864,6,8,2021-01-25T01:00:00Z,OFF
2020020082,2021-01-24,20202021,Capital One Arena,Washington,WSH,BUF,3,4,31,48,3,away,32.0,0.0,1.0,0.0,15.0,3.0,23.0,1.0,0.0,0.0,8.0,2.0,0.938,0.903,10,6,2021-01-24T20:00:00Z,OFF
2020020091,2021-01-24,20202021,Honda Center,Anaheim,ANA,COL,3,1,15,33,3,home,26.0,1.0,0.0,0.0,7.0,0.0,11.0,2.0,0.0,0.0,3.0,0.0,0.97,0.857,8,6,2021-01-25T01:00:00Z,OFF
2020020088,2021-01-24,20202021,Xcel Energy Center,St. Paul,MIN,SJS,3,5,29,36,3,away,29.0,3.0,2.0,0.0,4.0,1.0,24.0,2.0,2.0,0.0,3.0,1.0,0.886,0.897,12,10,2021-01-25T01:00:00Z,OFF
2020020086,2021-01-24,20202021,Bell MTS Place,Winnipeg,WPG,EDM,3,4,38,38,3,away,32.0,4.0,0.0,0.0,6.0,0.0,36.0,2.0,0.0,0.0,2.0,1.0,0.895,0.921,6,2,2021-01-25T02:00:00Z,OFF
2020020090,2021-01-24,20202021,Gila River Arena,Glendale,ARI,VGK,0,1,16,27,3,away,26.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.963,1.0,4,2,2021-01-24T21:00:00Z,OFF
2020020084,2021-01-24,20202021,United Center,Chicago,CHI,DET,6,2,35,27,3,home,16.0,0.0,1.0,0.0,10.0,2.0,29.0,5.0,1.0,0.0,5.0,1.0,0.926,0.829,10,4,2021-01-24T17:30:00Z,OFF
2020020085,2021-01-24,20202021,Enterprise Center,St. Louis,STL,LAK,3,6,31,35,3,away,26.0,4.0,1.0,0.0,7.0,1.0,25.0,3.0,2.0,0.0,4.0,0.0,0.853,0.903,10,6,2021-01-25T01:00:00Z,OFF
2020020087,2021-01-24,20202021,Scotiabank Saddledome,Calgary,CGY,TOR,2,3,33,32,3,away,26.0,2.0,2.0,0.0,4.0,1.0,28.0,1.0,0.0,0.0,5.0,1.0,0.906,0.939,8,8,2021-01-24T21:00:00Z,OFF
2020020081,2021-01-24,20202021,Prudential Center,Newark,NJD,NYI,2,0,24,28,3,home,22.0,0.0,0.0,0.0,6.0,0.0,21.0,1.0,0.0,0.0,3.0,1.0,1.0,0.917,4,4,2021-01-25T00:00:00Z,OFF
2020020083,2021-01-24,20202021,PPG Paints Arena,Pittsburgh,PIT,NYR,3,2,19,26,3,home,23.0,2.0,0.0,0.0,3.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.923,0.842,4,0,2021-01-25T00:00:00Z,OFF
2020020092,2021-01-25,20202021,Rogers Arena,Vancouver,VAN,OTT,7,1,35,36,3,home,28.0,1.0,0.0,0.0,8.0,0.0,33.0,6.0,1.0,1.0,1.0,0.0,0.972,0.8,22,16,2021-01-26T03:00:00Z,OFF
2020020099,2021-01-26,20202021,Bridgestone Arena,Nashville,NSH,CHI,3,2,39,20,3,home,18.0,1.0,0.0,0.0,2.0,1.0,31.0,3.0,0.0,0.0,8.0,0.0,0.9,0.923,4,8,2021-01-27T01:00:00Z,OFF
2020020105,2021-01-26,20202021,Gila River Arena,Glendale,ARI,ANA,0,1,31,24,3,away,23.0,1.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,3.0,0.0,0.958,1.0,0,6,2021-01-27T02:00:00Z,OFF
2020020096,2021-01-26,20202021,Capital One Arena,Washington,WSH,NYI,3,2,37,34,3,home,31.0,2.0,0.0,0.0,3.0,0.0,32.0,2.0,0.0,0.0,5.0,1.0,0.941,0.919,6,7,2021-01-27T00:00:00Z,OFF
2020020102,2021-01-26,20202021,Xcel Energy Center,St. Paul,MIN,LAK,1,2,33,21,3,away,13.0,2.0,0.0,0.0,8.0,0.0,29.0,1.0,0.0,0.0,4.0,0.0,0.905,0.97,6,4,2021-01-27T01:00:00Z,OFF
2020020106,2021-01-26,20202021,T-Mobile Arena,Paradise,VGK,STL,4,5,46,25,3,away,21.0,3.0,0.0,0.0,4.0,1.0,35.0,3.0,0.0,0.0,11.0,1.0,0.84,0.913,11,17,2021-01-27T02:00:00Z,OFF
2020020100,2021-01-26,20202021,Bell MTS Place,Winnipeg,WPG,EDM,6,4,33,26,3,home,20.0,2.0,4.0,0.0,2.0,2.0,22.0,4.0,0.0,0.0,10.0,1.0,0.846,0.844,4,10,2021-01-27T01:00:00Z,OFF
2020020103,2021-01-26,20202021,American Airlines Center,Dallas,DAL,DET,2,1,22,21,3,home,16.0,1.0,0.0,0.0,5.0,0.0,15.0,1.0,1.0,0.0,6.0,1.0,0.952,0.909,6,6,2021-01-27T01:30:00Z,OFF
2020020098,2021-01-26,20202021,Nationwide Arena,Columbus,CBJ,FLA,3,4,22,31,3,away,28.0,3.0,1.0,0.0,2.0,0.0,12.0,2.0,1.0,1.0,9.0,0.0,0.903,0.864,6,12,2021-01-27T00:00:00Z,OFF
2020020094,2021-01-26,20202021,KeyBank Center,Buffalo,BUF,NYR,3,2,24,30,3,home,23.0,2.0,0.0,0.0,7.0,0.0,15.0,1.0,0.0,0.0,9.0,2.0,0.933,0.875,4,8,2021-01-27T00:00:00Z,OFF
2020020093,2021-01-26,20202021,TD Garden,Boston,BOS,PIT,3,2,36,30,3,home,24.0,2.0,0.0,0.0,6.0,0.0,26.0,1.0,7.0,1.0,3.0,1.0,0.933,0.917,12,6,2021-01-27T00:00:00Z,OFF
2020020104,2021-01-26,20202021,Ball Arena,Denver,COL,SJS,7,3,42,30,3,home,19.0,3.0,1.0,0.0,10.0,0.0,30.0,5.0,2.0,1.0,10.0,1.0,0.9,0.833,20,8,2021-01-27T02:00:00Z,OFF
2020020101,2021-01-26,20202021,Scotiabank Saddledome,Calgary,CGY,TOR,3,4,26,21,3,away,17.0,3.0,0.0,0.0,4.0,1.0,24.0,2.0,0.0,0.0,2.0,1.0,0.81,0.885,4,10,2021-01-27T02:00:00Z,OFF
2020020095,2021-01-26,20202021,Prudential Center,Newark,NJD,PHI,3,5,26,31,3,away,19.0,2.0,0.0,0.0,11.0,2.0,22.0,3.0,0.0,0.0,4.0,0.0,0.867,0.885,10,2,2021-01-27T00:00:00Z,OFF
2020020108,2021-01-27,20202021,Rogers Arena,Vancouver,VAN,OTT,5,1,35,43,3,home,29.0,0.0,1.0,0.0,13.0,1.0,28.0,4.0,0.0,0.0,7.0,1.0,0.977,0.857,8,6,2021-01-28T01:00:00Z,OFF
2020020107,2021-01-27,20202021,Bridgestone Arena,Nashville,NSH,CHI,2,1,42,30,3,home,28.0,1.0,0.0,0.0,2.0,0.0,34.0,1.0,0.0,0.0,8.0,0.0,0.967,0.976,8,8,2021-01-28T00:30:00Z,OFF
2020020117,2021-01-28,20202021,Rogers Arena,Vancouver,VAN,OTT,4,1,25,37,3,home,29.0,1.0,1.0,0.0,7.0,0.0,22.0,3.0,1.0,0.0,2.0,1.0,0.973,0.84,17,15,2021-01-29T03:00:00Z,OFF
2020020113,2021-01-28,20202021,PNC Arena,Raleigh,CAR,TBL,1,0,35,32,3,home,28.0,0.0,1.0,0.0,3.0,0.0,32.0,1.0,0.0,0.0,3.0,0.0,1.0,0.971,6,8,2021-01-29T00:00:00Z,OFF
2020020120,2021-01-28,20202021,Ball Arena,Denver,COL,SJS,3,0,38,21,3,home,17.0,0.0,0.0,0.0,4.0,0.0,23.0,2.0,3.0,0.0,12.0,1.0,1.0,0.921,8,8,2021-01-29T02:00:00Z,OFF
2020020119,2021-01-28,20202021,American Airlines Center,Dallas,DAL,DET,7,3,29,23,3,home,15.0,2.0,1.0,0.0,7.0,1.0,24.0,5.0,1.0,0.0,3.0,1.0,0.87,0.786,12,6,2021-01-29T01:30:00Z,OFF
2020020116,2021-01-28,20202021,Rogers Place,Edmonton,EDM,TOR,3,4,29,27,3,away,16.0,2.0,2.0,0.0,9.0,2.0,22.0,1.0,1.0,0.0,6.0,2.0,0.852,0.897,8,14,2021-01-29T03:00:00Z,OFF
