game_id,date,season,venue,venue_location,home_team,away_team,home_score,away_score,home_sog,away_sog,periods,winner_team,home_goalie_even_shots,home_goalie_even_goals,home_goalie_short_shots,home_goalie_short_goals,home_goalie_power_shots,home_goalie_power_goals,away_goalie_even_shots,away_goalie_even_goals,away_goalie_short_shots,away_goalie_short_goals,away_goalie_power_shots,away_goalie_power_goals,home_save_pctg,away_save_pctg,home_total_pim,away_total_pim,start_time_UTC,game_state
2024010018,2024-09-23,20242025,Scotiabank Saddledome,Calgary,CGY,EDM,6,1,30,21,3,home,13.0,0.0,1.0,0.0,7.0,1.0,18.0,4.0,1.0,1.0,11.0,1.0,0.952,0.8,14,10,2024-09-24T01:00:00Z,FINAL
2024010016,2024-09-23,20242025,Rogers Place,Edmonton,EDM,CGY,3,6,47,26,3,away,23.0,5.0,0.0,0.0,3.0,1.0,45.0,2.0,0.0,0.0,2.0,1.0,0.769,0.936,6,6,2024-09-24T01:00:00Z,FINAL
2024010017,2024-09-23,20242025,Ball Arena,Denver,COL,DAL,2,3,30,33,3,away,22.0,2.0,3.0,0.0,8.0,1.0,22.0,1.0,2.0,0.0,6.0,1.0,0.909,0.933,18,10,2024-09-24T01:00:00Z,FINAL
2024010014,2024-09-23,20242025,KeyBank Center,Buffalo,BUF,CBJ,6,1,29,26,3,home,17.0,1.0,0.0,0.0,9.0,0.0,26.0,5.0,0.0,0.0,3.0,1.0,0.962,0.793,4,8,2024-09-23T21:00:00Z,FINAL
2024010019,2024-09-23,20242025,Delta Center,Salt Lake City,UTA,LAK,3,2,23,29,3,home,23.0,1.0,1.0,0.0,5.0,1.0,13.0,1.0,0.0,0.0,10.0,2.0,0.931,0.87,14,18,2024-09-24T01:00:00Z,FINAL
2024010026,2024-09-24,20242025,SAP Center at San Jose,San Jose,SJS,ANA,3,4,31,30,3,away,22.0,2.0,1.0,0.0,7.0,2.0,21.0,1.0,0.0,0.0,10.0,2.0,0.867,0.903,13,17,2024-09-25T02:00:00Z,FINAL
2024010022,2024-09-24,20242025,Centre Bell,Montreal,MTL,NJD,3,0,29,24,3,home,14.0,0.0,1.0,0.0,9.0,0.0,18.0,2.0,0.0,0.0,10.0,0.0,1.0,0.929,12,14,2024-09-24T23:00:00Z,FINAL
2024010020,2024-09-24,20242025,PPG Paints Arena,Pittsburgh,PIT,BUF,2,3,29,27,3,away,23.0,2.0,1.0,0.0,3.0,1.0,22.0,2.0,2.0,0.0,5.0,0.0,0.889,0.931,4,8,2024-09-24T23:00:00Z,FINAL
2024010024,2024-09-24,20242025,Canadian Tire Centre,Ottawa,OTT,TOR,2,1,27,20,3,home,15.0,1.0,1.0,0.0,4.0,0.0,18.0,1.0,1.0,1.0,8.0,0.0,0.95,0.926,13,15,2024-09-24T23:00:00Z,FINAL
2024010025,2024-09-24,20242025,TD Garden,Boston,BOS,WSH,4,2,19,22,3,home,18.0,2.0,1.0,0.0,3.0,0.0,14.0,3.0,1.0,0.0,4.0,1.0,0.909,0.789,6,8,2024-09-24T23:00:00Z,FINAL
2024010027,2024-09-24,20242025,Rogers Arena,Vancouver,VAN,SEA,3,1,26,19,3,home,18.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,10.0,2.0,0.947,0.92,18,20,2024-09-25T02:00:00Z,FINAL
2024010023,2024-09-24,20242025,Madison Square Garden,New York,NYR,NYI,6,4,24,28,3,home,25.0,4.0,1.0,0.0,2.0,0.0,21.0,4.0,0.0,0.0,2.0,1.0,0.857,0.783,23,9,2024-09-24T23:00:00Z,FINAL
2024010021,2024-09-24,20242025,Amalie Arena,Tampa,TBL,CAR,1,2,23,17,3,away,17.0,2.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.882,0.957,2,4,2024-09-24T23:00:00Z,FINAL
2024010032,2024-09-25,20242025,Canada Life Centre,Winnipeg,WPG,EDM,6,1,37,27,3,home,20.0,1.0,0.0,0.0,7.0,0.0,30.0,3.0,3.0,1.0,4.0,2.0,0.963,0.838,10,6,2024-09-26T00:00:00Z,FINAL
2024010033,2024-09-25,20242025,American Airlines Center,Dallas,DAL,MIN,5,2,40,25,3,home,23.0,2.0,0.0,0.0,2.0,0.0,32.0,4.0,1.0,0.0,6.0,0.0,0.92,0.897,2,6,2024-09-26T00:00:00Z,FINAL
2024010030,2024-09-25,20242025,Prudential Center,Newark,NJD,WSH,3,5,28,27,3,away,26.0,4.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.846,0.893,0,4,2024-09-25T23:00:00Z,FINAL
2024010028,2024-09-25,20242025,Nationwide Arena,Columbus,CBJ,STL,3,0,41,31,3,home,23.0,0.0,0.0,0.0,8.0,0.0,34.0,2.0,0.0,0.0,6.0,0.0,1.0,0.95,18,10,2024-09-25T23:00:00Z,FINAL
2024010034,2024-09-25,20242025,Abbotsford Centre,Abbotsford,VAN,CGY,4,3,32,19,3,home,19.0,3.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,0.842,0.875,6,6,2024-09-26T02:00:00Z,FINAL
2024010029,2024-09-25,20242025,Kia Center,Orlando,TBL,FLA,8,7,30,26,3,home,26.0,7.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.731,0.733,8,8,2024-09-25T23:00:00Z,FINAL
2024010035,2024-09-25,20242025,T-Mobile Arena,Paradise,VGK,LAK,2,3,24,30,3,away,19.0,2.0,1.0,0.0,10.0,1.0,21.0,2.0,0.0,0.0,3.0,0.0,0.9,0.917,10,6,2024-09-26T02:00:00Z,FINAL
2024010031,2024-09-25,20242025,United Center,Chicago,CHI,DET,2,4,27,29,3,away,21.0,3.0,3.0,0.0,5.0,1.0,21.0,2.0,0.0,0.0,6.0,0.0,0.862,0.926,6,8,2024-09-26T00:00:00Z,FINAL
2024010040,2024-09-26,20242025,Honda Center,Anaheim,ANA,SJS,2,3,34,19,3,away,14.0,2.0,1.0,0.0,4.0,1.0,22.0,1.0,2.0,0.0,10.0,1.0,0.842,0.941,10,8,2024-09-27T02:00:00Z,FINAL
2024010036,2024-09-26,20242025,Madison Square Garden,New York,NYR,BOS,5,2,33,24,3,home,21.0,2.0,0.0,0.0,3.0,0.0,26.0,3.0,0.0,0.0,6.0,1.0,0.917,0.875,11,11,2024-09-26T23:00:00Z,FINAL
2024010039,2024-09-26,20242025,Wells Fargo Center,Philadelphia,PHI,NYI,2,0,26,37,3,home,32.0,0.0,0.0,0.0,5.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,1.0,0.96,4,2,2024-09-26T23:00:00Z,FINAL
2024010037,2024-09-26,20242025,Canadian Tire Centre,Ottawa,OTT,BUF,2,3,16,41,3,away,30.0,3.0,1.0,0.0,10.0,0.0,13.0,1.0,0.0,0.0,3.0,1.0,0.927,0.875,17,9,2024-09-26T23:00:00Z,FINAL
2024010038,2024-09-26,20242025,Scotiabank Arena,Toronto,TOR,MTL,2,1,34,17,3,home,15.0,1.0,2.0,0.0,0.0,0.0,25.0,1.0,2.0,0.0,7.0,1.0,0.941,0.941,4,6,2024-09-26T23:00:00Z,FINAL
2024010042,2024-09-27,20242025,Capital One Arena,Washington,WSH,CBJ,4,8,26,27,3,away,21.0,5.0,0.0,0.0,4.0,1.0,23.0,3.0,0.0,0.0,3.0,1.0,0.76,0.846,6,4,2024-09-28T00:15:00Z,FINAL
2024010047,2024-09-27,20242025,Xcel Energy Center,St. Paul,MIN,WPG,8,5,35,41,3,home,24.0,3.0,1.0,0.0,16.0,2.0,23.0,4.0,5.0,2.0,7.0,2.0,0.878,0.771,10,6,2024-09-28T00:00:00Z,FINAL
2024010048,2024-09-27,20242025,T-Mobile Arena,Paradise,VGK,UTA,5,2,26,16,3,home,13.0,1.0,0.0,0.0,3.0,1.0,21.0,4.0,1.0,0.0,4.0,1.0,0.875,0.808,12,12,2024-09-28T02:00:00Z,FINAL
2024010041,2024-09-27,20242025,Little Caesars Arena,Detroit,DET,CHI,2,0,31,22,3,home,19.0,0.0,2.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,7.0,1.0,1.0,0.935,2,8,2024-09-27T23:00:00Z,FINAL
2024010049,2024-09-27,20242025,Climate Pledge Arena,Seattle,SEA,VAN,3,1,23,20,3,home,19.0,1.0,0.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,3.0,0.0,0.95,0.87,6,8,2024-09-28T02:00:00Z,FINAL
2024010106,2024-09-27,20242025,SAP Garden,Munich,MUN,BUF,0,5,17,40,3,away,40.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0,8,4,2024-09-27T18:30:00Z,FINAL
2024010043,2024-09-27,20242025,Lenovo Center,Raleigh,CAR,FLA,8,2,29,17,3,home,16.0,1.0,0.0,0.0,1.0,1.0,23.0,6.0,0.0,0.0,6.0,2.0,0.882,0.724,2,10,2024-09-27T22:00:00Z,FINAL
2024010045,2024-09-27,20242025,UBS Arena,Elmont,NYI,NJD,5,1,17,25,3,home,14.0,0.0,3.0,0.0,8.0,1.0,15.0,3.0,0.0,0.0,2.0,2.0,0.96,0.706,17,17,2024-09-27T23:00:00Z,FINAL
2024010046,2024-09-27,20242025,American Airlines Center,Dallas,DAL,COL,4,2,27,23,3,home,21.0,1.0,0.0,0.0,2.0,1.0,24.0,3.0,0.0,0.0,2.0,0.0,0.913,0.885,4,4,2024-09-28T00:00:00Z,FINAL
2024010057,2024-09-28,20242025,Bridgestone Arena,Nashville,NSH,TBL,6,0,35,23,3,home,18.0,0.0,0.0,0.0,5.0,0.0,28.0,5.0,3.0,1.0,4.0,0.0,1.0,0.829,16,10,2024-09-29T00:00:00Z,FINAL
2024010050,2024-09-28,20242025,Toyota Arena,Ontario,LAK,ANA,3,2,33,19,3,home,19.0,2.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,0.895,0.909,13,13,2024-09-28T22:00:00Z,FINAL
2024010055,2024-09-28,20242025,Centre Bell,Montreal,MTL,TOR,1,2,27,22,3,away,13.0,1.0,1.0,0.0,8.0,1.0,19.0,1.0,1.0,0.0,7.0,0.0,0.909,0.963,41,26,2024-09-28T23:00:00Z,FINAL
2024010051,2024-09-28,20242025,Wells Fargo Center,Philadelphia,PHI,BOS,3,2,40,27,3,home,23.0,1.0,2.0,1.0,2.0,0.0,23.0,2.0,0.0,0.0,17.0,1.0,0.926,0.925,11,19,2024-09-28T23:00:00Z,FINAL
2024010053,2024-09-28,20242025,Amerant Bank Arena,Sunrise,FLA,CAR,5,4,29,31,3,home,26.0,4.0,2.0,0.0,3.0,0.0,23.0,5.0,0.0,0.0,6.0,0.0,0.871,0.828,4,8,2024-09-28T22:00:00Z,FINAL
2024010056,2024-09-28,20242025,Enterprise Center,St. Louis,STL,CHI,3,2,35,23,3,home,20.0,1.0,0.0,0.0,3.0,1.0,32.0,3.0,0.0,0.0,3.0,0.0,0.913,0.914,8,6,2024-09-28T23:00:00Z,FINAL
2024010052,2024-09-28,20242025,Nationwide Arena,Columbus,CBJ,BUF,6,3,43,31,3,home,26.0,2.0,0.0,0.0,5.0,1.0,37.0,4.0,2.0,0.0,3.0,1.0,0.903,0.881,6,6,2024-09-28T23:00:00Z,FINAL
2024010058,2024-09-28,20242025,Rogers Place,Edmonton,EDM,SEA,5,4,36,30,3,home,22.0,3.0,1.0,0.0,7.0,1.0,28.0,4.0,2.0,1.0,6.0,0.0,0.867,0.861,12,10,2024-09-29T01:00:00Z,FINAL
2024010059,2024-09-28,20242025,Scotiabank Saddledome,Calgary,CGY,VAN,4,2,32,27,3,home,16.0,2.0,5.0,0.0,6.0,0.0,27.0,4.0,0.0,0.0,5.0,0.0,0.926,0.875,24,24,2024-09-29T01:00:00Z,FINAL
2024010061,2024-09-29,20242025,Sudbury Community Arena,Sudbury,OTT,PIT,2,5,38,26,3,away,25.0,4.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.84,0.947,37,29,2024-09-29T23:00:00Z,FINAL
2024010060,2024-09-29,20242025,Xcel Energy Center,St. Paul,MIN,DAL,2,4,15,29,3,away,25.0,2.0,0.0,0.0,3.0,1.0,13.0,1.0,0.0,0.0,2.0,1.0,0.893,0.867,10,8,2024-09-29T22:00:00Z,FINAL
2024010062,2024-09-29,20242025,Ball Arena,Denver,COL,UTA,3,6,29,38,3,away,34.0,4.0,1.0,0.0,2.0,1.0,20.0,1.0,0.0,0.0,9.0,2.0,0.865,0.897,19,27,2024-09-29T23:00:00Z,FINAL
2024010063,2024-09-30,20242025,KeyBank Center,Buffalo,BUF,DET,4,3,44,21,3,home,16.0,2.0,1.0,1.0,4.0,0.0,36.0,2.0,2.0,1.0,6.0,1.0,0.857,0.909,8,12,2024-09-30T23:00:00Z,FINAL
2024010069,2024-09-30,20242025,Rogers Place,Edmonton,EDM,VAN,3,2,26,23,3,home,18.0,1.0,0.0,0.0,5.0,1.0,24.0,1.0,0.0,0.0,2.0,1.0,0.913,0.923,12,10,2024-10-01T01:00:00Z,FINAL
2024010065,2024-09-30,20242025,UBS Arena,Elmont,NYI,PHI,4,3,24,18,3,home,15.0,1.0,1.0,0.0,2.0,2.0,20.0,2.0,0.0,0.0,4.0,2.0,0.833,0.833,6,10,2024-09-30T23:00:00Z,FINAL
2024010067,2024-09-30,20242025,Nationwide Arena,Columbus,CBJ,WSH,2,3,26,26,3,away,21.0,2.0,0.0,0.0,5.0,1.0,24.0,2.0,1.0,0.0,1.0,0.0,0.885,0.923,10,4,2024-09-30T23:00:00Z,FINAL
2024010064,2024-09-30,20242025,Prudential Center,Newark,NJD,NYR,3,1,28,30,3,home,25.0,1.0,0.0,0.0,5.0,0.0,22.0,2.0,3.0,0.0,3.0,1.0,0.967,0.893,19,13,2024-09-30T23:00:00Z,FINAL
2024010068,2024-09-30,20242025,Scotiabank Saddledome,Calgary,CGY,SEA,4,3,27,33,3,home,25.0,2.0,0.0,0.0,8.0,1.0,23.0,2.0,3.0,1.0,1.0,1.0,0.909,0.852,12,4,2024-10-01T01:00:00Z,FINAL
2024010066,2024-09-30,20242025,Amerant Bank Arena,Sunrise,FLA,TBL,1,3,27,25,3,away,23.0,2.0,0.0,0.0,1.0,0.0,23.0,0.0,3.0,0.0,1.0,1.0,0.917,0.963,8,2,2024-09-30T23:00:00Z,FINAL
2024010054,2024-09-30,20242025,Little Caesars Arena,Detroit,DET,PIT,1,5,23,22,3,away,16.0,2.0,1.0,1.0,4.0,1.0,18.0,0.0,0.0,0.0,5.0,1.0,0.81,0.957,6,12,2024-09-30T23:00:00Z,FINAL
2024010070,2024-09-30,20242025,Honda Center,Anaheim,ANA,LAK,0,4,23,25,3,away,23.0,4.0,0.0,0.0,2.0,0.0,19.0,0.0,2.0,0.0,2.0,0.0,0.84,1.0,4,6,2024-10-01T02:00:00Z,FINAL
2024010077,2024-10-01,20242025,Ball Arena,Denver,COL,VGK,1,6,28,37,3,away,31.0,5.0,1.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,8.0,1.0,0.838,0.964,8,10,2024-10-02T01:30:00Z,FINAL
2024010073,2024-10-01,20242025,Centre Bell,Montreal,MTL,OTT,3,4,32,16,3,away,6.0,0.0,0.0,0.0,10.0,4.0,26.0,3.0,3.0,0.0,3.0,0.0,0.75,0.906,52,27,2024-10-01T23:00:00Z,FINAL
2024010078,2024-10-01,20242025,SAP Center at San Jose,San Jose,SJS,UTA,1,3,20,25,3,away,22.0,2.0,2.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,5.0,0.0,0.88,0.95,4,8,2024-10-02T02:00:00Z,FINAL
2024010072,2024-10-01,20242025,Madison Square Garden,New York,NYR,NJD,5,4,37,34,3,home,28.0,3.0,1.0,0.0,5.0,1.0,33.0,4.0,2.0,0.0,2.0,1.0,0.882,0.865,21,21,2024-10-01T23:00:00Z,FINAL
2024010074,2024-10-01,20242025,TD Garden,Boston,BOS,PHI,4,1,34,14,3,home,13.0,1.0,0.0,0.0,1.0,0.0,27.0,1.0,0.0,0.0,5.0,1.0,0.929,0.938,4,6,2024-10-01T23:00:00Z,FINAL
2024010071,2024-10-01,20242025,PPG Paints Arena,Pittsburgh,PIT,DET,1,2,44,19,3,away,16.0,2.0,0.0,0.0,3.0,0.0,33.0,1.0,1.0,0.0,10.0,0.0,0.895,0.977,10,10,2024-10-01T23:00:00Z,FINAL
2024010075,2024-10-01,20242025,Xcel Energy Center,St. Paul,MIN,CHI,7,2,42,21,3,home,17.0,1.0,0.0,0.0,4.0,1.0,35.0,5.0,0.0,0.0,7.0,2.0,0.905,0.833,8,8,2024-10-02T00:00:00Z,FINAL
2024010076,2024-10-01,20242025,Enterprise Center,St. Louis,STL,CBJ,1,3,23,35,3,away,31.0,1.0,1.0,0.0,2.0,1.0,19.0,0.0,0.0,0.0,4.0,1.0,0.941,0.957,9,13,2024-10-02T00:00:00Z,FINAL
2024010079,2024-10-02,20242025,Amalie Arena,Tampa,TBL,FLA,1,2,27,23,3,away,17.0,1.0,0.0,0.0,6.0,1.0,19.0,1.0,0.0,0.0,8.0,0.0,0.913,0.963,23,13,2024-10-02T23:00:00Z,FINAL
2024010080,2024-10-02,20242025,Lenovo Center,Raleigh,CAR,NSH,4,6,15,32,3,away,30.0,6.0,0.0,0.0,2.0,0.0,14.0,3.0,0.0,0.0,1.0,1.0,0.812,0.733,13,9,2024-10-02T23:00:00Z,FINAL
2024010081,2024-10-02,20242025,Canada Life Centre,Winnipeg,WPG,CGY,5,2,27,19,3,home,19.0,2.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,8.0,1.0,0.895,0.815,4,6,2024-10-03T00:00:00Z,FINAL
2024010083,2024-10-02,20242025,Honda Center,Anaheim,ANA,UTA,5,2,32,37,3,home,31.0,2.0,0.0,0.0,6.0,0.0,31.0,4.0,0.0,0.0,1.0,1.0,0.946,0.844,28,34,2024-10-03T02:00:00Z,FINAL
2024010082,2024-10-02,20242025,Climate Pledge Arena,Seattle,SEA,EDM,6,2,24,30,3,home,20.0,1.0,2.0,0.0,8.0,1.0,19.0,6.0,0.0,0.0,5.0,0.0,0.933,0.75,10,8,2024-10-03T02:00:00Z,FINAL
2024010084,2024-10-03,20242025,Wells Fargo Center,Philadelphia,PHI,NJD,5,4,29,21,3,home,17.0,3.0,0.0,0.0,4.0,1.0,23.0,2.0,1.0,0.0,5.0,3.0,0.81,0.828,33,21,2024-10-03T23:00:00Z,FINAL
2024010088,2024-10-03,20242025,Enterprise Center,St. Louis,STL,DAL,4,3,29,20,3,home,16.0,2.0,0.0,0.0,4.0,1.0,28.0,4.0,0.0,0.0,1.0,0.0,0.85,0.862,6,2,2024-10-04T00:00:00Z,FINAL
2024010085,2024-10-03,20242025,Nationwide Arena,Columbus,CBJ,PIT,1,3,34,24,3,away,18.0,2.0,1.0,0.0,4.0,0.0,25.0,1.0,0.0,0.0,9.0,0.0,0.913,0.971,2,4,2024-10-03T23:00:00Z,FINAL
2024010089,2024-10-03,20242025,T-Mobile Arena,Paradise,VGK,COL,1,3,22,27,3,away,25.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,0.923,0.955,4,6,2024-10-04T02:00:00Z,FINAL
2024010086,2024-10-03,20242025,Little Caesars Arena,Detroit,DET,TOR,0,2,30,25,3,away,18.0,1.0,1.0,0.0,6.0,1.0,23.0,0.0,3.0,0.0,4.0,0.0,0.92,1.0,10,8,2024-10-03T23:00:00Z,FINAL
2024010087,2024-10-03,20242025,Centre Videotron,Quebec City,LAK,BOS,4,1,26,14,3,home,14.0,1.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.929,0.846,13,13,2024-10-03T23:00:00Z,FINAL
2024020001,2024-10-04,20242025,O2 Czech Republic,Prague,BUF,NJD,1,4,31,23,3,away,19.0,3.0,1.0,0.0,2.0,0.0,26.0,1.0,0.0,0.0,5.0,0.0,0.864,0.968,4,8,2024-10-04T17:00:00Z,OFF
2024010090,2024-10-04,20242025,PPG Paints Arena,Pittsburgh,PIT,CBJ,7,3,25,29,3,home,27.0,3.0,1.0,0.0,1.0,0.0,22.0,6.0,0.0,0.0,3.0,1.0,0.897,0.72,6,6,2024-10-04T23:00:00Z,FINAL
2024010095,2024-10-04,20242025,Scotiabank Saddledome,Calgary,CGY,WPG,2,3,34,17,3,away,15.0,3.0,1.0,0.0,1.0,0.0,19.0,2.0,0.0,0.0,15.0,0.0,0.824,0.941,4,10,2024-10-05T01:00:00Z,FINAL
2024010094,2024-10-04,20242025,United Center,Chicago,CHI,MIN,1,6,22,34,3,away,28.0,4.0,1.0,0.0,5.0,2.0,17.0,1.0,0.0,0.0,5.0,0.0,0.824,0.955,8,10,2024-10-05T00:30:00Z,FINAL
2024010096,2024-10-04,20242025,SAP Center at San Jose,San Jose,SJS,ANA,2,3,25,42,3,away,40.0,2.0,1.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,3.0,1.0,0.952,0.92,2,6,2024-10-05T02:00:00Z,FINAL
2024010093,2024-10-04,20242025,Lenovo Center,Raleigh,CAR,TBL,2,1,34,17,3,home,14.0,1.0,0.0,0.0,3.0,0.0,24.0,2.0,3.0,0.0,7.0,0.0,0.941,0.941,10,8,2024-10-04T23:00:00Z,FINAL
2024010097,2024-10-04,20242025,Rogers Arena,Vancouver,VAN,EDM,4,1,26,29,3,home,20.0,1.0,6.0,0.0,3.0,0.0,16.0,2.0,1.0,0.0,8.0,1.0,0.966,0.88,10,10,2024-10-05T02:00:00Z,FINAL
2024010092,2024-10-04,20242025,Little Caesars Arena,Detroit,DET,OTT,3,4,33,27,3,away,17.0,3.0,1.0,0.0,9.0,1.0,21.0,3.0,3.0,0.0,9.0,0.0,0.852,0.909,37,20,2024-10-04T23:00:00Z,FINAL
2024010091,2024-10-04,20242025,UBS Arena,Elmont,NYI,NYR,5,2,38,22,3,home,15.0,2.0,3.0,0.0,4.0,0.0,31.0,3.0,0.0,0.0,7.0,2.0,0.909,0.868,4,8,2024-10-04T23:00:00Z,FINAL
2024010099,2024-10-05,20242025,Bridgestone Arena,Nashville,NSH,CAR,3,5,43,29,3,away,23.0,4.0,2.0,0.0,3.0,0.0,34.0,2.0,1.0,0.0,8.0,1.0,0.857,0.93,12,14,2024-10-05T21:00:00Z,FINAL
2024010101,2024-10-05,20242025,Canadian Tire Centre,Ottawa,OTT,MTL,4,2,19,25,3,home,16.0,2.0,1.0,0.0,8.0,0.0,16.0,2.0,1.0,1.0,2.0,1.0,0.92,0.789,15,13,2024-10-05T23:00:00Z,FINAL
2024020002,2024-10-05,20242025,O2 Czech Republic,Prague,NJD,BUF,3,1,37,18,3,home,17.0,1.0,1.0,0.0,0.0,0.0,26.0,2.0,2.0,0.0,9.0,1.0,0.944,0.919,9,13,2024-10-05T14:00:00Z,OFF
2024010103,2024-10-05,20242025,Centre Videotron,Quebec City,LAK,FLA,2,4,28,15,3,away,14.0,3.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.786,0.929,4,6,2024-10-05T23:00:00Z,FINAL
2024010105,2024-10-05,20242025,T-Mobile Arena,Paradise,VGK,SJS,5,6,36,29,3,away,23.0,6.0,0.0,0.0,6.0,0.0,31.0,4.0,0.0,0.0,5.0,1.0,0.793,0.861,8,6,2024-10-06T02:00:00Z,FINAL
2024010100,2024-10-05,20242025,Scotiabank Arena,Toronto,TOR,DET,3,2,33,20,3,home,14.0,1.0,0.0,0.0,6.0,1.0,25.0,1.0,0.0,0.0,8.0,2.0,0.9,0.909,10,8,2024-10-05T23:00:00Z,FINAL
