game_id,date,season,venue,venue_location,home_team,away_team,home_score,away_score,home_sog,away_sog,periods,winner_team,home_goalie_even_shots,home_goalie_even_goals,home_goalie_short_shots,home_goalie_short_goals,home_goalie_power_shots,home_goalie_power_goals,away_goalie_even_shots,away_goalie_even_goals,away_goalie_short_shots,away_goalie_short_goals,away_goalie_power_shots,away_goalie_power_goals,home_save_pctg,away_save_pctg,home_total_pim,away_total_pim,start_time_UTC,game_state
2023020100,2023-10-26,20232024,TD Garden,Boston,BOS,ANA,3,4,30,32,3,away,26.0,4.0,1.0,0.0,5.0,0.0,24.0,2.0,0.0,0.0,6.0,1.0,0.875,0.9,10,8,2023-10-26T23:00:00Z,OFF
2023020117,2023-10-28,20232024,Wells Fargo Center,Philadelphia,PHI,ANA,4,7,30,25,3,away,19.0,4.0,2.0,1.0,4.0,2.0,26.0,3.0,0.0,0.0,4.0,1.0,0.72,0.867,9,11,2023-10-28T17:00:00Z,OFF
2023020132,2023-10-30,20232024,PPG Paints Arena,Pittsburgh,PIT,ANA,3,4,42,27,3,away,23.0,2.0,1.0,1.0,3.0,1.0,23.0,1.0,2.0,0.0,17.0,2.0,0.852,0.929,6,10,2023-10-30T23:00:00Z,OFF
2023020144,2023-11-01,20232024,Honda Center,Anaheim,ANA,ARI,4,3,29,35,3,home,29.0,3.0,1.0,0.0,5.0,0.0,22.0,2.0,1.0,0.0,6.0,2.0,0.914,0.862,15,25,2023-11-02T02:00:00Z,OFF
2023020175,2023-11-05,20232024,Honda Center,Anaheim,ANA,VGK,4,2,23,32,3,home,27.0,2.0,1.0,0.0,4.0,0.0,20.0,2.0,0.0,0.0,2.0,1.0,0.938,0.864,8,6,2023-11-06T01:00:00Z,OFF
2023020187,2023-11-07,20232024,Honda Center,Anaheim,ANA,PIT,0,2,31,36,3,away,30.0,1.0,0.0,0.0,5.0,0.0,27.0,0.0,1.0,0.0,3.0,0.0,0.971,1.0,4,6,2023-11-08T03:00:00Z,OFF
2023020208,2023-11-10,20232024,Honda Center,Anaheim,ANA,PHI,3,6,38,36,3,away,28.0,5.0,3.0,0.0,4.0,0.0,23.0,1.0,3.0,0.0,12.0,2.0,0.857,0.921,4,12,2023-11-11T03:00:00Z,OFF
2023020226,2023-11-12,20232024,Honda Center,Anaheim,ANA,SJS,4,1,44,26,3,home,21.0,1.0,2.0,0.0,3.0,0.0,29.0,2.0,1.0,0.0,14.0,2.0,0.962,0.909,18,24,2023-11-13T01:00:00Z,OFF
2023020234,2023-11-14,20232024,Bridgestone Arena,Nashville,NSH,ANA,2,3,30,20,3,away,17.0,3.0,1.0,0.0,2.0,0.0,18.0,1.0,0.0,0.0,12.0,1.0,0.85,0.933,16,30,2023-11-15T01:00:00Z,OFF
2023020240,2023-11-15,20232024,Ball Arena,Denver,COL,ANA,8,2,38,17,3,home,15.0,2.0,1.0,0.0,1.0,0.0,26.0,7.0,3.0,0.0,9.0,1.0,0.882,0.789,8,10,2023-11-16T02:00:00Z,OFF
2023020253,2023-11-17,20232024,Honda Center,Anaheim,ANA,FLA,1,2,35,35,3,away,27.0,2.0,0.0,0.0,8.0,0.0,29.0,0.0,2.0,0.0,4.0,1.0,0.943,0.971,8,6,2023-11-18T03:00:00Z,OFF
2023020271,2023-11-19,20232024,Honda Center,Anaheim,ANA,STL,1,3,31,32,3,away,25.0,2.0,1.0,0.0,6.0,1.0,26.0,1.0,1.0,0.0,4.0,0.0,0.906,0.968,12,4,2023-11-20T01:00:00Z,OFF
2023020290,2023-11-22,20232024,Honda Center,Anaheim,ANA,MTL,3,4,33,28,3,away,22.0,4.0,0.0,0.0,6.0,0.0,30.0,2.0,2.0,0.0,1.0,1.0,0.857,0.909,8,4,2023-11-23T03:00:00Z,OFF
2023020299,2023-11-24,20232024,Honda Center,Anaheim,ANA,LAK,2,5,31,31,3,away,26.0,3.0,0.0,0.0,5.0,2.0,27.0,1.0,1.0,0.0,3.0,1.0,0.839,0.935,15,17,2023-11-24T20:30:00Z,OFF
2023020320,2023-11-26,20232024,Rogers Place,Edmonton,EDM,ANA,8,2,26,23,3,home,22.0,2.0,0.0,0.0,1.0,0.0,20.0,6.0,0.0,0.0,6.0,2.0,0.913,0.692,6,12,2023-11-27T02:00:00Z,OFF
2023020336,2023-11-28,20232024,Rogers Arena,Vancouver,VAN,ANA,3,1,27,31,3,home,21.0,0.0,3.0,0.0,7.0,1.0,21.0,2.0,0.0,0.0,5.0,0.0,0.968,0.923,6,10,2023-11-29T03:00:00Z,OFF
2023020352,2023-11-30,20232024,Honda Center,Anaheim,ANA,WSH,4,5,32,26,3,away,16.0,3.0,2.0,0.0,8.0,2.0,24.0,4.0,2.0,0.0,6.0,0.0,0.808,0.875,16,14,2023-12-01T03:00:00Z,OFF
2023020366,2023-12-02,20232024,Honda Center,Anaheim,ANA,COL,4,3,37,37,3,home,31.0,3.0,0.0,0.0,6.0,0.0,32.0,1.0,0.0,0.0,5.0,2.0,0.919,0.919,6,6,2023-12-03T03:00:00Z,OFF
2023020386,2023-12-05,20232024,Ball Arena,Denver,COL,ANA,3,2,30,33,3,home,27.0,0.0,2.0,1.0,4.0,1.0,27.0,3.0,0.0,0.0,3.0,0.0,0.939,0.9,6,4,2023-12-06T02:00:00Z,OFF
2023020399,2023-12-07,20232024,United Center,Chicago,CHI,ANA,1,0,25,37,3,home,31.0,0.0,2.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,7.0,1.0,1.0,0.96,6,8,2023-12-08T01:30:00Z,OFF
2023020425,2023-12-10,20232024,Honda Center,Anaheim,ANA,WPG,2,4,26,31,3,away,19.0,3.0,0.0,0.0,11.0,0.0,18.0,1.0,3.0,0.0,5.0,1.0,0.9,0.923,26,9,2023-12-11T01:00:00Z,OFF
2023020444,2023-12-13,20232024,UBS Arena,Elmont,NYI,ANA,4,3,35,24,3,home,18.0,2.0,1.0,0.0,5.0,1.0,28.0,2.0,1.0,1.0,6.0,1.0,0.875,0.886,4,8,2023-12-14T00:30:00Z,OFF
2023020456,2023-12-15,20232024,Madison Square Garden,New York,NYR,ANA,5,1,39,30,3,home,26.0,1.0,1.0,0.0,3.0,0.0,30.0,3.0,0.0,0.0,9.0,2.0,0.967,0.872,6,32,2023-12-16T00:00:00Z,OFF
2023020476,2023-12-17,20232024,Prudential Center,Newark,NJD,ANA,1,5,29,28,3,away,20.0,3.0,0.0,0.0,7.0,1.0,19.0,1.0,0.0,0.0,10.0,0.0,0.852,0.966,19,29,2023-12-18T00:00:00Z,OFF
2023020479,2023-12-18,20232024,Little Caesars Arena,Detroit,DET,ANA,3,4,32,22,3,away,15.0,3.0,2.0,0.0,5.0,1.0,23.0,1.0,0.0,0.0,9.0,2.0,0.818,0.906,10,16,2023-12-19T00:00:00Z,OFF
2023020508,2023-12-21,20232024,Honda Center,Anaheim,ANA,CGY,0,3,25,44,3,away,21.0,1.0,3.0,0.0,19.0,1.0,22.0,0.0,2.0,0.0,1.0,0.0,0.953,1.0,17,13,2023-12-22T03:00:00Z,OFF
2023020523,2023-12-23,20232024,Honda Center,Anaheim,ANA,SEA,2,3,34,22,3,away,21.0,2.0,0.0,0.0,1.0,1.0,25.0,1.0,1.0,0.0,8.0,1.0,0.864,0.941,2,6,2023-12-24T01:00:00Z,OFF
2023020540,2023-12-27,20232024,Honda Center,Anaheim,ANA,VGK,5,2,26,32,3,home,24.0,1.0,0.0,0.0,8.0,1.0,24.0,5.0,1.0,0.0,1.0,0.0,0.938,0.808,10,2,2023-12-28T03:00:00Z,OFF
2023020553,2023-12-29,20232024,Honda Center,Anaheim,ANA,ARI,0,2,28,32,3,away,25.0,1.0,2.0,0.0,5.0,1.0,25.0,0.0,0.0,0.0,3.0,0.0,0.938,1.0,10,10,2023-12-30T03:00:00Z,OFF
2023020569,2023-12-31,20232024,Honda Center,Anaheim,ANA,EDM,2,7,30,39,3,away,34.0,7.0,1.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,4.0,0.0,0.821,0.933,31,41,2024-01-01T01:00:00Z,OFF
2023020588,2024-01-03,20232024,Honda Center,Anaheim,ANA,TOR,1,2,28,57,3,away,41.0,1.0,1.0,0.0,15.0,1.0,21.0,0.0,1.0,1.0,6.0,0.0,0.965,0.964,27,24,2024-01-04T02:00:00Z,OFF
2023020604,2024-01-05,20232024,Honda Center,Anaheim,ANA,WPG,1,3,38,27,3,away,26.0,2.0,0.0,0.0,1.0,1.0,36.0,1.0,0.0,0.0,2.0,0.0,0.889,0.974,4,6,2024-01-06T03:00:00Z,OFF
2023020620,2024-01-07,20232024,Honda Center,Anaheim,ANA,DET,2,3,31,28,3,away,16.0,2.0,0.0,0.0,12.0,1.0,23.0,2.0,0.0,0.0,8.0,0.0,0.893,0.935,10,8,2024-01-08T01:00:00Z,OFF
2023020629,2024-01-09,20232024,Bridgestone Arena,Nashville,NSH,ANA,3,5,42,33,3,away,26.0,4.0,1.0,0.0,6.0,1.0,34.0,2.0,2.0,1.0,6.0,0.0,0.848,0.929,11,11,2024-01-10T01:00:00Z,OFF
2023020639,2024-01-11,20232024,PNC Arena,Raleigh,CAR,ANA,6,3,34,16,3,home,14.0,2.0,1.0,0.0,1.0,1.0,25.0,5.0,0.0,0.0,9.0,1.0,0.812,0.824,15,13,2024-01-12T00:00:00Z,OFF
2023020661,2024-01-13,20232024,Amalie Arena,Tampa,TBL,ANA,5,1,41,20,3,home,18.0,0.0,1.0,0.0,1.0,1.0,35.0,2.0,0.0,0.0,6.0,3.0,0.95,0.878,20,10,2024-01-14T00:00:00Z,OFF
2023020674,2024-01-15,20232024,Amerant Bank Arena,Sunrise,FLA,ANA,4,5,33,26,3,away,22.0,4.0,2.0,1.0,2.0,0.0,28.0,1.0,1.0,1.0,4.0,2.0,0.808,0.879,16,14,2024-01-15T18:00:00Z,OFF
2023020683,2024-01-16,20232024,Capital One Arena,Washington,WSH,ANA,2,0,28,24,3,home,20.0,0.0,2.0,0.0,2.0,0.0,25.0,1.0,0.0,0.0,2.0,0.0,1.0,0.963,9,9,2024-01-17T00:00:00Z,OFF
2023020715,2024-01-20,20232024,SAP Center at San Jose,San Jose,SJS,ANA,5,3,19,34,3,home,28.0,2.0,0.0,0.0,6.0,1.0,16.0,4.0,2.0,0.0,0.0,0.0,0.912,0.778,10,8,2024-01-21T03:00:00Z,OFF
2023020722,2024-01-21,20232024,Honda Center,Anaheim,ANA,NYR,2,5,18,33,3,away,28.0,2.0,0.0,0.0,4.0,2.0,15.0,2.0,2.0,0.0,1.0,0.0,0.875,0.889,8,6,2024-01-22T01:30:00Z,OFF
2023020737,2024-01-23,20232024,Honda Center,Anaheim,ANA,BUF,4,2,36,30,3,home,26.0,1.0,0.0,0.0,4.0,1.0,27.0,2.0,0.0,0.0,8.0,1.0,0.933,0.914,38,30,2024-01-24T03:00:00Z,OFF
2023020751,2024-01-25,20232024,American Airlines Center,Dallas,DAL,ANA,4,3,44,21,3,home,20.0,3.0,1.0,0.0,0.0,0.0,37.0,4.0,0.0,0.0,7.0,0.0,0.857,0.909,2,6,2024-01-26T01:00:00Z,OFF
2023020770,2024-01-27,20232024,Xcel Energy Center,St. Paul,MIN,ANA,2,3,37,25,3,away,18.0,3.0,1.0,0.0,6.0,0.0,26.0,2.0,0.0,0.0,11.0,0.0,0.88,0.946,4,8,2024-01-28T02:00:00Z,OFF
2023020780,2024-01-31,20232024,Honda Center,Anaheim,ANA,SJS,3,2,34,28,3,home,17.0,1.0,5.0,0.0,6.0,1.0,26.0,3.0,1.0,0.0,7.0,0.0,0.929,0.912,18,8,2024-02-01T03:30:00Z,OFF
2023020803,2024-02-09,20232024,Honda Center,Anaheim,ANA,EDM,3,5,27,32,3,away,27.0,3.0,0.0,0.0,4.0,1.0,22.0,1.0,1.0,0.0,4.0,2.0,0.871,0.889,4,4,2024-02-10T03:00:00Z,OFF
2023020825,2024-02-13,20232024,Centre Bell,Montreal,MTL,ANA,5,0,38,13,3,home,11.0,0.0,0.0,0.0,2.0,0.0,23.0,3.0,1.0,0.0,14.0,2.0,1.0,0.868,33,29,2024-02-14T00:00:00Z,OFF
2023020841,2024-02-15,20232024,Canadian Tire Centre,Ottawa,OTT,ANA,1,5,34,20,3,away,16.0,3.0,0.0,0.0,4.0,2.0,24.0,1.0,0.0,0.0,10.0,0.0,0.75,0.971,8,12,2024-02-16T00:00:00Z,OFF
2023020858,2024-02-17,20232024,Scotiabank Arena,Toronto,TOR,ANA,9,2,32,21,3,home,18.0,1.0,1.0,0.0,2.0,1.0,22.0,5.0,1.0,0.0,9.0,4.0,0.905,0.719,15,29,2024-02-18T00:00:00Z,OFF
2023020866,2024-02-19,20232024,KeyBank Center,Buffalo,BUF,ANA,3,4,37,14,3,away,14.0,4.0,0.0,0.0,0.0,0.0,28.0,2.0,3.0,0.0,6.0,1.0,0.714,0.919,4,6,2024-02-19T17:30:00Z,OFF
2023020886,2024-02-21,20232024,Honda Center,Anaheim,ANA,CBJ,4,7,31,27,3,away,24.0,6.0,0.0,0.0,2.0,0.0,28.0,4.0,0.0,0.0,3.0,0.0,0.769,0.871,13,17,2024-02-22T03:00:00Z,OFF
2023020915,2024-02-24,20232024,Crypto.com Arena,Los Angeles,LAK,ANA,3,2,50,24,3,home,19.0,0.0,2.0,1.0,3.0,1.0,45.0,0.0,0.0,0.0,5.0,2.0,0.917,0.96,6,10,2024-02-25T03:30:00Z,OFF
2023020922,2024-02-25,20232024,Honda Center,Anaheim,ANA,NSH,2,4,31,29,3,away,19.0,3.0,0.0,0.0,9.0,0.0,25.0,2.0,2.0,0.0,4.0,0.0,0.893,0.935,13,11,2024-02-26T01:00:00Z,OFF
2023020952,2024-02-29,20232024,SAP Center at San Jose,San Jose,SJS,ANA,4,6,28,30,3,away,20.0,2.0,3.0,1.0,6.0,2.0,20.0,1.0,0.0,0.0,8.0,3.0,0.828,0.857,12,14,2024-03-01T03:30:00Z,OFF
2023020955,2024-03-01,20232024,Honda Center,Anaheim,ANA,NJD,4,3,23,55,3,home,47.0,1.0,1.0,0.0,7.0,2.0,20.0,4.0,1.0,0.0,2.0,0.0,0.945,0.826,13,19,2024-03-02T03:00:00Z,OFF
2023020973,2024-03-03,20232024,Honda Center,Anaheim,ANA,VAN,1,2,18,31,3,away,29.0,2.0,0.0,0.0,2.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,0.935,0.944,2,2,2024-03-04T01:00:00Z,OFF
2023020992,2024-03-06,20232024,Honda Center,Anaheim,ANA,OTT,2,1,16,30,3,home,26.0,1.0,4.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,2.0,0.0,0.967,0.875,8,8,2024-03-07T03:00:00Z,OFF
2023021007,2024-03-08,20232024,Honda Center,Anaheim,ANA,DAL,2,6,27,36,3,away,25.0,3.0,0.0,0.0,11.0,3.0,19.0,1.0,1.0,0.0,7.0,1.0,0.833,0.926,10,8,2024-03-09T03:00:00Z,OFF
2023021026,2024-03-10,20232024,Honda Center,Anaheim,ANA,NYI,1,6,23,19,3,away,16.0,5.0,0.0,0.0,3.0,1.0,19.0,1.0,0.0,0.0,4.0,0.0,0.684,0.957,8,6,2024-03-11T00:00:00Z,OFF
2023021038,2024-03-12,20232024,United Center,Chicago,CHI,ANA,7,2,31,29,3,home,24.0,1.0,1.0,1.0,4.0,0.0,16.0,3.0,0.0,0.0,15.0,4.0,0.931,0.774,31,31,2024-03-13T00:30:00Z,OFF
2023021054,2024-03-14,20232024,Xcel Energy Center,St. Paul,MIN,ANA,2,0,31,16,3,home,16.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,5.0,0.0,1.0,0.935,0,4,2024-03-15T00:00:00Z,OFF
2023021057,2024-03-15,20232024,Canada Life Centre,Winnipeg,WPG,ANA,6,0,38,21,3,home,16.0,0.0,0.0,0.0,5.0,0.0,32.0,3.0,1.0,0.0,5.0,3.0,1.0,0.842,20,20,2024-03-16T00:00:00Z,OFF
2023021079,2024-03-17,20232024,Enterprise Center,St. Louis,STL,ANA,4,2,27,28,3,home,24.0,2.0,0.0,0.0,4.0,0.0,18.0,1.0,1.0,0.0,8.0,3.0,0.929,0.852,4,12,2024-03-17T23:00:00Z,OFF
2023021091,2024-03-19,20232024,Honda Center,Anaheim,ANA,MIN,0,4,27,32,3,away,19.0,3.0,1.0,0.0,12.0,1.0,21.0,0.0,1.0,0.0,5.0,0.0,0.875,1.0,10,6,2024-03-20T02:00:00Z,OFF
2023021105,2024-03-21,20232024,Honda Center,Anaheim,ANA,CHI,4,0,25,29,3,home,25.0,0.0,2.0,0.0,2.0,0.0,17.0,3.0,1.0,0.0,7.0,1.0,1.0,0.84,14,22,2024-03-22T02:00:00Z,OFF
2023021131,2024-03-24,20232024,Honda Center,Anaheim,ANA,TBL,2,3,32,27,3,away,26.0,3.0,0.0,0.0,1.0,0.0,24.0,2.0,2.0,0.0,6.0,0.0,0.889,0.938,6,8,2024-03-25T00:30:00Z,OFF
2023021146,2024-03-26,20232024,Climate Pledge Arena,Seattle,SEA,ANA,4,0,36,12,3,home,10.0,0.0,0.0,0.0,2.0,0.0,27.0,2.0,0.0,0.0,9.0,2.0,1.0,0.889,2,8,2024-03-27T02:00:00Z,OFF
2023021162,2024-03-28,20232024,Climate Pledge Arena,Seattle,SEA,ANA,4,2,28,23,3,home,16.0,0.0,3.0,2.0,4.0,0.0,13.0,1.0,2.0,0.0,13.0,3.0,0.913,0.857,13,27,2024-03-29T02:00:00Z,OFF
2023021167,2024-03-30,20232024,Rogers Place,Edmonton,EDM,ANA,6,1,37,22,3,home,21.0,0.0,0.0,0.0,1.0,1.0,33.0,5.0,1.0,0.0,3.0,1.0,0.955,0.838,4,6,2024-03-30T20:00:00Z,OFF
2023021180,2024-03-31,20232024,Rogers Arena,Vancouver,VAN,ANA,3,2,30,22,3,home,19.0,2.0,0.0,0.0,3.0,0.0,22.0,1.0,0.0,0.0,8.0,2.0,0.909,0.9,8,12,2024-03-31T19:30:00Z,OFF
2023021195,2024-04-02,20232024,Scotiabank Saddledome,Calgary,CGY,ANA,3,5,24,29,3,away,28.0,4.0,0.0,0.0,1.0,1.0,22.0,2.0,0.0,0.0,2.0,1.0,0.828,0.875,2,2,2024-04-03T01:00:00Z,OFF
2023021215,2024-04-05,20232024,Honda Center,Anaheim,ANA,SEA,1,3,17,27,3,away,22.0,2.0,2.0,0.0,3.0,1.0,14.0,1.0,0.0,0.0,3.0,0.0,0.889,0.941,12,4,2024-04-06T02:00:00Z,OFF
2023021235,2024-04-07,20232024,Honda Center,Anaheim,ANA,STL,5,6,38,31,3,away,24.0,3.0,1.0,0.0,6.0,2.0,36.0,4.0,0.0,0.0,2.0,1.0,0.839,0.868,8,4,2024-04-08T00:00:00Z,OFF
2023021249,2024-04-09,20232024,Honda Center,Anaheim,ANA,LAK,3,1,27,37,3,home,32.0,1.0,2.0,0.0,3.0,0.0,22.0,3.0,1.0,0.0,4.0,0.0,0.973,0.889,2,6,2024-04-10T02:00:00Z,OFF
2023021268,2024-04-12,20232024,Honda Center,Anaheim,ANA,CGY,3,6,22,27,3,away,20.0,3.0,1.0,1.0,6.0,2.0,20.0,3.0,0.0,0.0,2.0,0.0,0.778,0.864,10,6,2024-04-13T02:00:00Z,OFF
2023021281,2024-04-13,20232024,Crypto.com Arena,Los Angeles,LAK,ANA,3,1,28,29,3,home,22.0,1.0,2.0,0.0,5.0,0.0,23.0,2.0,0.0,0.0,5.0,1.0,0.966,0.893,6,10,2024-04-14T02:30:00Z,OFF
2023021311,2024-04-18,20232024,T-Mobile Arena,Paradise,VGK,ANA,1,4,33,23,3,away,19.0,2.0,1.0,0.0,2.0,1.0,24.0,0.0,0.0,0.0,9.0,1.0,0.864,0.97,2,6,2024-04-19T02:00:00Z,OFF
2023010001,2023-09-23,20232024,Rod Laver Arena,Melbourne,ARI,LAK,5,3,20,36,3,home,36.0,3.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.917,0.789,15,11,2023-09-23T04:05:00Z,FINAL
2023010002,2023-09-23,20232024,Enterprise Center,St. Louis,STL,ARI,3,2,23,28,3,home,24.0,1.0,1.0,0.0,3.0,1.0,23.0,3.0,0.0,0.0,0.0,0.0,0.929,0.87,13,9,2023-09-23T19:00:00Z,FINAL
2023010003,2023-09-23,20232024,INTRUST Bank Arena,Wichita,ARI,STL,5,1,51,21,3,home,21.0,1.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,0.0,0.0,0.0,0.952,0.902,33,25,2023-09-24T00:00:00Z,FINAL
2023010004,2023-09-24,20232024,Rod Laver Arena,Melbourne,LAK,ARI,3,2,36,33,3,home,33.0,2.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.939,0.943,8,12,2023-09-24T04:05:00Z,FINAL
2023010011,2023-09-24,20232024,H-E-B Center,Cedar Park,DAL,ARI,7,0,50,11,3,home,11.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,0.0,0.0,0.0,0.0,1.0,0.86,4,12,2023-09-24T22:00:00Z,FINAL
2023010054,2023-09-29,20232024,T-Mobile Arena,Paradise,VGK,ARI,3,1,28,10,3,home,8.0,1.0,0.0,0.0,2.0,0.0,17.0,1.0,3.0,0.0,7.0,1.0,0.9,0.926,10,8,2023-09-30T02:00:00Z,FINAL
2023020017,2023-10-13,20232024,Prudential Center,Newark,NJD,ARI,3,4,36,33,3,away,24.0,1.0,1.0,0.0,8.0,2.0,26.0,1.0,3.0,0.0,7.0,2.0,0.909,0.917,16,12,2023-10-13T23:00:00Z,OFF
2023020037,2023-10-16,20232024,Madison Square Garden,New York,NYR,ARI,2,1,28,27,3,home,19.0,0.0,0.0,0.0,8.0,1.0,21.0,1.0,1.0,0.0,6.0,1.0,0.963,0.929,36,44,2023-10-16T23:00:00Z,OFF
2023020043,2023-10-17,20232024,UBS Arena,Elmont,NYI,ARI,1,0,34,14,3,home,14.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,6.0,1.0,1.0,0.971,8,8,2023-10-17T23:30:00Z,OFF
2023020057,2023-10-19,20232024,Enterprise Center,St. Louis,STL,ARI,2,6,26,42,3,away,34.0,3.0,2.0,0.0,6.0,3.0,20.0,2.0,0.0,0.0,6.0,0.0,0.857,0.923,6,14,2023-10-20T00:00:00Z,OFF
2023020097,2023-10-24,20232024,Crypto.com Arena,Los Angeles,LAK,ARI,6,3,28,27,3,home,21.0,2.0,0.0,0.0,6.0,1.0,21.0,4.0,1.0,0.0,5.0,1.0,0.889,0.815,8,18,2023-10-25T02:30:00Z,OFF
2023020115,2023-10-27,20232024,Mullett Arena,Tempe,ARI,LAK,4,5,24,41,3,away,32.0,4.0,1.0,0.0,8.0,1.0,21.0,4.0,0.0,0.0,3.0,0.0,0.878,0.833,10,4,2023-10-28T02:00:00Z,OFF
2023020137,2023-10-30,20232024,Mullett Arena,Tempe,ARI,CHI,8,1,33,30,3,home,27.0,1.0,0.0,0.0,3.0,0.0,31.0,7.0,0.0,0.0,2.0,1.0,0.967,0.758,16,20,2023-10-31T02:00:00Z,OFF
2023020153,2023-11-02,20232024,Mullett Arena,Tempe,ARI,MTL,3,2,35,30,3,home,22.0,1.0,1.0,0.0,7.0,1.0,26.0,2.0,1.0,0.0,8.0,1.0,0.933,0.914,10,8,2023-11-03T02:00:00Z,OFF
2023020160,2023-11-04,20232024,Mullett Arena,Tempe,ARI,WPG,3,5,25,27,3,away,21.0,4.0,2.0,0.0,4.0,1.0,21.0,2.0,0.0,0.0,4.0,1.0,0.815,0.88,6,6,2023-11-04T20:00:00Z,OFF
